hour,day,demand,power_NGCC 1,power_NGCC 2,power_NGCT 1,power_NGCT 2,power_Coal,power_Hydro,power_Wind,power_PV,ptes_charge,ptes_discharge,ptes_power
111,5,2701.554184,0.0,0.0,0.0,0.0,305.21772715366086,400.0,217.43314,1939.6133197,160.7100028536608,0.0,-160.7100028536608
112,5,2759.851734,373.3404906360631,0.0,0.0,0.0,600.0,400.0,230.61409999999998,918.9429338000002,0,236.95420956393676,236.95420956393676
113,5,2772.560276,500.0,400.0,315.85284337323094,0.0,600.0,400.0,307.77545,12.0160809,0,236.91590172676925,236.91590172676925
114,5,2742.568116,500.0,400.0,291.7463784415115,0.0,600.0,400.0,313.94414,0.0,0,236.87759755848836,236.87759755848836
115,5,2736.629761,500.0,400.0,291.7513959405404,0.0,600.0,400.0,308.03906800000004,0.0,0,236.83929705945968,236.83929705945968
116,5,2644.929541,500.0,400.0,168.63969877188208,0.0,600.0,400.0,339.48884200000003,0.0,0,236.80100022811786,236.80100022811786
117,5,2423.592948,500.0,356.43626293468196,0.0,0.0,600.0,400.0,330.393978,0.0,0,236.76270706531795,236.76270706531795
118,5,2164.112243,500.0,112.36284742792299,0.0,0.0,600.0,400.0,315.02497800000003,0.0,0,236.72441757207702,236.72441757207702
119,5,1919.271779,324.9334392526956,0.0,0.0,0.0,600.0,400.0,357.65220800000003,0.0,0,236.68613174730433,236.68613174730433
120,6,1711.914582,237.81847357627498,0.0,0.0,0.0,600.0,400.0,367.80154799999997,0.0,0,106.29456042372512,106.29456042372512
121,6,1584.621202,187.87426400000004,0.0,0.0,0.0,600.0,400.0,396.746938,0.0,0,0.0,0.0
122,6,1521.032277,84.68973100000005,0.0,0.0,0.0,600.0,400.0,436.34254599999997,0.0,0,0.0,0.0
123,6,1483.026804,0.0,0.0,0.0,0.0,577.8796380000001,400.0,505.14716599999997,0.0,0,0.0,0.0
124,6,1487.759003,0.0,0.0,0.0,0.0,547.7877369999999,400.0,539.971266,0.0,0,0.0,0.0
125,6,1562.69319,0.0,0.0,0.0,0.0,374.3548307000001,400.0,520.83251,267.5058492999999,0,0.0,0.0
126,6,2341.611297,0.0,0.0,0.0,0.0,309.40170671060844,400.0,424.58512999999994,1427.3015677,219.6771074106085,0.0,-219.6771074106085
127,6,2664.075538,0.0,0.0,0.0,0.0,244.62884161277987,400.0,275.03394,2082.4218422999998,338.00908591277937,0.0,-338.00908591277937
128,6,2740.382247,0.0,0.0,0.0,0.0,198.1882533405585,400.0,282.757984,2197.4540584,338.01804874055847,0.0,-338.01804874055847
129,6,2826.601619,0.0,0.0,0.0,0.0,306.95360463094477,400.0,280.569944,2177.1050867,338.0270163309445,0.0,-338.0270163309445
130,6,2829.72561,0.0,0.0,0.0,0.0,309.47595587201755,400.0,297.177956,2127.93493,304.8632318720175,0.0,-304.8632318720175
131,6,2842.438773,0.0,0.0,0.0,0.0,309.4664053360924,400.0,312.99511,2096.7714825000003,276.79422483609267,0.0,-276.79422483609267
132,6,2864.70876,0.0,0.0,0.0,0.0,309.48293345069163,400.0,325.095232,2120.4031108,290.2725162506917,0.0,-290.2725162506917
133,6,2923.741094,0.0,0.0,0.0,0.0,309.4882429313106,400.0,336.536306,2164.8016622,287.0851171313106,0.0,-287.0851171313106
134,6,2900.842612,0.0,0.0,0.0,0.0,309.5031028311364,400.0,333.90011400000003,2157.1131118000003,299.6737166311368,0.0,-299.6737166311368
135,6,2814.960594,0.0,0.0,0.0,0.0,309.40754271661496,400.0,337.221716,1930.3661604999998,162.0348252166146,0.0,-162.0348252166146
136,6,2876.945931,402.5954573540999,0.0,0.0,0.0,600.0,400.0,331.184836,906.2650969,0,236.9005407459003,236.9005407459003
137,6,2876.839642,500.0,400.0,350.0,3.7145720426247237,600.0,400.0,376.60643,9.6564028,0,236.8622371573746,236.8622371573746
138,6,2827.86323,500.0,400.0,289.3626747613391,0.0,600.0,400.0,401.67661799999996,0.0,0,236.82393723866082,236.82393723866082
139,6,2799.428445,500.0,400.0,280.7903520106854,0.0,600.0,400.0,381.852452,0.0,0,236.78564098931454,236.78564098931454
140,6,2688.40662,500.0,400.0,210.6150755903121,0.0,600.0,400.0,341.044196,0.0,0,236.74734840968804,236.74734840968804
141,6,2476.118509,500.0,400.0,33.637505499780104,0.0,600.0,400.0,305.771944,0.0,0,236.70905950021978,236.70905950021978
142,6,2249.254855,500.0,221.44300474089343,0.0,0.0,600.0,400.0,291.141076,0.0,0,236.6707742591067,236.6707742591067
143,6,2009.137347,471.7944003127085,0.0,0.0,0.0,600.0,400.0,300.710454,0.0,0,236.63249268729157,236.63249268729157
144,7,1799.622009,379.93443486011455,0.0,0.0,0.0,600.0,400.0,313.4169,0.0,0,106.27067413988526,106.27067413988526
145,7,1657.693009,332.3077950000001,0.0,0.0,0.0,600.0,400.0,325.38521399999996,0.0,0,0.0,0.0
146,7,1551.056786,229.3622420000001,0.0,0.0,0.0,600.0,400.0,321.694544,0.0,0,0.0,0.0
147,7,1475.748275,164.1239849999999,0.0,0.0,0.0,600.0,400.0,311.62429000000003,0.0,0,0.0,0.0
148,7,1442.914023,115.86800900000003,0.0,0.0,0.0,600.0,400.0,327.046014,0.0,0,0.0,0.0
149,7,1448.39025,0.0,0.0,0.0,0.0,437.2639551,400.0,353.355214,257.77108089999996,0,0.0,0.0
150,7,2266.52923,0.0,0.0,0.0,0.0,48.73918649999996,400.0,350.11269800000014,1467.6773455,0,0.0,0.0
151,7,2371.011932,0.0,0.0,0.0,0.0,0.0,285.5463332611036,329.919464,2093.5759016,338.02976686110406,0.0,-338.02976686110406
152,7,2527.017376,0.0,0.0,0.0,0.0,0.0,272.27649822091985,354.436052,2238.3435664999997,338.0387407209199,0.0,-338.0387407209199
153,7,2685.809456,0.0,0.0,0.0,0.0,0.0,371.2659905581466,391.29002,2210.6456279,287.39218245814646,0.0,-287.39218245814646
154,7,2726.791039,0.0,0.0,0.0,0.0,0.339575719313018,400.0,417.41468599999996,2153.0119703,243.97519301931294,0.0,-243.97519301931294
155,7,2669.625705,0.0,0.0,0.0,0.0,0.4154562122434413,400.0,475.490002,2129.3716365,335.65138971224354,0.0,-335.65138971224354
156,7,2758.932097,0.0,0.0,0.0,0.0,0.40030956174530274,400.0,502.37916400000006,2165.2283214,309.0756979617453,0.0,-309.0756979617453
157,7,2847.767118,0.0,0.0,0.0,0.0,0.4243730065565501,400.0,560.507204,2213.0053083,326.16976730655614,0.0,-326.16976730655614
158,7,2848.081366,0.0,0.0,0.0,0.0,0.0,369.7013143120753,600.49824,2215.9744978999997,338.092686212075,0.0,-338.092686212075
159,7,2631.57864,0.0,0.0,0.0,0.0,0.0,340.6330142434346,616.6844600000002,2012.3628602000001,338.10169444343484,0.0,-338.10169444343484
160,7,2671.848544,112.23181399999999,0.0,0.0,0.0,600.0,400.0,610.0676179999999,949.549112,0,0.0,0.0
161,7,2665.452682,500.0,221.61146066315706,0.0,0.0,600.0,400.0,695.427524,11.9377153,0,236.47598203684316,236.47598203684316
162,7,2609.770781,500.0,101.27142315465633,0.0,0.0,600.0,400.0,772.061634,0.0,0,236.43772384534392,236.43772384534392
163,7,2582.218662,500.0,119.99637068195628,0.0,0.0,600.0,400.0,725.8228220000001,0.0,0,236.39946931804397,236.39946931804397
164,7,2469.154227,500.0,41.53516711971025,0.0,0.0,600.0,400.0,691.842302,0.0,0,235.77675788028972,235.77675788028972
165,7,2315.232985,500.0,40.04067914838756,0.0,0.0,600.0,400.0,721.077676,0.0,0,54.11462985161254,54.11462985161254
166,7,2122.432846,401.88241000000016,0.0,0.0,0.0,600.0,400.0,720.550436,0.0,0,0.0,0.0
167,7,1922.10925,190.96132,0.0,0.0,0.0,600.0,400.0,731.14793,0.0,0,0.0,0.0
